Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
4357.000000,-52.686600,85.630500,78.077400,0.201982,1.494943,-85.863091,-27.752242,4.907899,7.312259,50.856536,-16.227769,-2.247198,-2.986428,-3.672430,-19.605241,22.375950,-21.621193,1.176970,-2.142977,4.401462,3.785074,1.541085,9.751283,-10.223171,45.589564,55.773603,22.739377,10.205410,5.740751,-11.796743,13.583626,48.384739,-49.014591,14.802307,9.571890
4358.000000,-52.610300,85.069600,78.003900,0.186197,1.433441,-84.961838,-29.276482,6.647972,9.982013,49.437377,-15.938826,-1.072634,-2.198153,-3.886373,-20.497508,22.330285,-22.170315,1.462074,-2.136330,4.742085,3.767198,1.507853,10.084917,-12.001518,47.486570,56.765163,22.043806,8.493584,6.292452,-12.039734,12.758510,48.725992,-49.517476,15.397152,8.772442
4359.000000,-52.453400,84.389400,77.923100,0.336496,1.374433,-84.173062,-30.631699,7.148909,11.072123,46.526408,-15.317053,-0.484035,-1.258616,-4.305090,-21.241322,22.203833,-22.747685,1.904397,-2.039329,4.919645,3.730013,1.491581,10.736943,-15.159031,49.578783,58.724794,20.709846,4.851004,7.030937,-12.013894,11.700944,48.739629,-49.664497,15.941462,7.747593
4360.000000,-52.225700,83.595600,77.826200,0.513149,1.290785,-83.455978,-31.866881,6.622017,10.215035,42.532032,-14.882865,-0.786442,-0.144844,-4.776978,-21.916037,21.988802,-23.349520,2.470365,-1.899584,4.940386,3.716319,1.612303,11.370920,-18.440589,51.219791,60.925811,19.302490,1.066733,7.909969,-11.919527,10.958677,48.558746,-49.646048,16.003513,7.023087
4361.000000,-51.951500,82.698000,77.709600,0.683080,1.232791,-82.846195,-33.073817,5.797932,8.329489,38.025605,-14.442490,-1.281248,1.086557,-5.201827,-22.512543,21.618099,-23.920644,3.080336,-1.771586,4.877590,3.768630,1.845841,11.717846,-21.206772,52.481387,63.085633,18.235814,-1.839939,8.682316,-11.924512,10.740839,48.424674,-49.720475,15.601011,6.466574
4362.000000,-51.639200,81.700900,77.560900,0.804762,1.139863,-82.414288,-34.155217,5.310173,6.229713,33.522328,-13.604482,-2.244161,2.438279,-5.546461,-22.983858,21.196402,-24.521906,3.727377,-1.726608,4.776348,3.860991,2.645690,11.443629,-21.647033,53.262157,63.343063,17.316389,-3.394431,9.216943,-12.057840,10.895537,48.583269,-49.857126,15.227041,6.247475
4363.000000,-51.300500,80.608900,77.380200,0.893068,1.041525,-82.053573,-35.066908,5.471289,4.788953,29.258835,-12.649648,-2.564960,3.974035,-5.789452,-23.432312,20.540938,-25.072977,4.403123,-1.782300,4.648349,3.996209,4.305262,10.455792,-18.787401,53.207382,60.767159,16.785085,-4.579193,9.213219,-12.097717,11.186600,49.104546,-50.060354,15.360998,6.389625
4364.000000,-50.932100,79.429400,77.146600,0.839542,0.916570,-81.777013,-36.082877,6.281795,4.152282,25.934935,-12.190193,-2.407282,5.596193,-5.868234,-23.839800,19.874130,-25.624621,5.097892,-1.877124,4.481275,4.165690,6.186856,9.589767,-14.583437,52.635284,57.053132,16.173796,-4.818231,9.378116,-12.343631,11.143915,50.065224,-50.113009,15.421159,6.846846
4365.000000,-50.525400,78.156800,76.858800,0.683027,0.779041,-81.684669,-37.244892,7.640163,4.419682,23.795797,-11.790497,-2.094447,7.266480,-5.832252,-24.095625,19.231558,-26.170420,5.824288,-1.964500,4.280682,4.333108,7.843105,9.807376,-12.208527,52.153942,55.462945,14.731432,-4.387424,9.250977,-12.461087,10.920461,51.022694,-50.238028,15.846523,8.217361
4366.000000,-50.066800,76.799500,76.520700,0.517921,0.692551,-81.720160,-38.533073,9.352619,5.510307,22.643808,-11.488663,-2.127507,8.946736,-5.810995,-24.243391,18.562515,-26.757186,6.610214,-1.981689,4.035227,4.484254,9.266045,10.521740,-11.241547,51.587057,55.946006,13.885231,-3.639714,9.041847,-12.324437,10.706977,51.513948,-50.472368,16.584550,9.996796
4367.000000,-49.542500,75.355900,76.130400,0.413439,0.683089,-81.911035,-39.892416,11.047772,6.590504,22.003298,-11.341642,-1.979340,10.589578,-5.930228,-24.264018,17.947731,-27.416489,7.500934,-1.873286,3.721017,4.628067,10.356556,10.889407,-10.049451,51.054264,56.679850,14.019475,-1.959229,8.874371,-12.080299,10.519448,51.631404,-50.556593,17.082278,11.830776
4368.000000,-48.948200,73.822400,75.676000,0.351875,0.805341,-82.206241,-41.290375,12.511164,7.337527,21.424725,-10.982455,-1.392860,12.148080,-6.186454,-24.201164,17.419980,-28.147010,8.503037,-1.657223,3.361944,4.775202,11.295003,11.164140,-8.057907,50.777239,56.630404,14.543961,-0.387491,9.131859,-11.963416,10.361713,51.082854,-50.478441,16.921506,13.031238
4369.000000,-48.269600,72.192700,75.139800,0.242434,1.065842,-82.619290,-42.604110,13.874001,7.973624,20.678333,-10.956214,-1.033043,13.603107,-6.537105,-24.059185,17.039937,-28.955797,9.652162,-1.406268,3.005622,4.896211,12.092217,11.348862,-5.710269,50.686138,56.153359,15.355956,0.555597,9.561634,-12.048214,10.838127,50.421203,-50.953194,16.771506,13.811606
4370.000000,-47.508800,70.477300,74.535200,0.077854,1.483534,-83.160907,-43.629762,15.261934,8.947595,19.387517,-10.972371,-0.993623,15.006739,-6.915887,-23.863406,16.526509,-29.607308,10.924815,-1.138754,2.664598,4.962617,12.700641,11.385130,-3.277490,50.751742,55.551524,16.518660,1.263085,9.935489,-12.208757,11.705929,49.781495,-51.599605,16.573263,14.438021
4371.000000,-46.650500,68.673700,73.849000,-0.185840,2.042474,-83.625541,-44.372716,16.609416,10.393626,17.652715,-11.009098,-1.370515,16.405443,-7.277825,-23.763539,15.927138,-30.127725,12.205376,-0.846029,2.346721,5.005302,12.910057,11.354477,-1.580218,51.249757,55.457960,17.542306,1.958026,10.317595,-12.395598,12.511221,49.211746,-52.011791,16.290508,14.565848
4372.000000,-45.674900,66.767900,73.086900,-0.511706,2.695251,-84.133782,-44.940804,17.873418,11.951097,16.298529,-11.173307,-2.126246,17.807586,-7.700209,-23.666251,15.348966,-30.523754,13.558989,-0.577083,2.043339,5.090214,12.954461,11.332188,-0.908138,52.043418,56.053550,18.275463,2.308332,10.619601,-12.615671,13.102170,48.913464,-52.243724,16.023166,14.307444
4373.000000,-44.597100,64.783500,72.315200,-0.866164,3.434234,-84.789071,-45.129021,18.928176,13.461414,15.683115,-11.160817,-2.019963,19.038528,-7.981932,-23.174997,14.805688,-30.692318,14.153433,-0.347327,1.812838,5.186242,12.913667,11.004399,-1.032298,52.969834,57.173911,19.137306,2.134096,10.697752,-12.906505,13.578985,49.007888,-52.616204,16.036573,14.260347
4374.000000,-43.400400,62.754100,71.621400,-1.404699,4.245066,-85.527432,-45.390576,19.893095,14.502077,16.979318,-11.470787,-2.015895,19.917216,-8.047250,-22.196099,14.605496,-30.495392,14.186320,-0.052368,1.657051,5.242335,12.657497,10.318168,-1.814099,53.869263,58.687208,19.737307,1.541256,10.419524,-13.103430,13.859104,49.371601,-52.498977,16.423491,14.405992
4375.000000,-42.053500,60.665200,71.304300,-2.017084,5.184975,-86.433485,-46.302897,20.570732,14.033570,20.735343,-9.878480,-0.996144,20.669739,-8.225382,-20.851023,14.810157,-29.774153,14.196404,0.403935,1.510718,5.258607,12.414334,9.557910,-3.182952,54.566495,60.589828,19.449453,0.402847,10.070077,-13.285001,13.792698,49.797424,-52.095328,16.761995,14.036320
4376.000000,-40.644100,58.636700,70.982300,-1.905886,6.392510,-87.069262,-47.669745,20.596057,14.113899,23.554983,-2.701725,0.771373,21.247739,-9.077141,-19.830012,14.113555,-27.413968,14.197321,0.770915,1.344102,5.184523,12.189562,7.809759,-3.549645,54.492182,61.365499,18.820804,-0.504432,9.822445,-13.917718,13.430016,50.046717,-52.049320,16.685906,13.318748
4377.000000,-39.113800,56.573700,70.599000,-1.531190,7.576850,-87.240935,-49.449524,20.130586,14.110575,26.238258,7.642226,1.580218,21.454863,-10.707321,-19.509843,14.597761,-23.844498,14.197951,1.094006,0.898455,5.131525,11.606177,5.551846,-3.088013,54.121536,61.331580,18.298954,-1.477773,9.739423,-14.381928,12.327302,50.061844,-51.795958,17.451435,12.238722
4378.000000,-37.466300,54.416800,69.854200,-1.049360,8.607230,-86.624205,-51.561675,19.069009,13.464852,32.135942,10.148515,1.219713,21.533416,-13.164278,-20.373004,16.848053,-19.748079,14.196806,1.501550,0.083938,5.182976,9.962762,3.422277,-1.029662,53.991303,59.889216,18.258446,-2.324604,10.037132,-13.870563,10.764387,49.559703,-50.658465,18.398076,10.630086
4379.000000,-35.851900,52.288900,69.711500,-0.462685,9.400100,-85.266887,-53.573215,17.865225,13.699650,38.035345,7.696657,1.297005,20.919262,-16.127673,-21.439164,20.705893,-14.074021,14.175090,1.880562,-0.925556,5.317507,7.789189,2.091411,0.604872,53.501653,58.985890,18.981060,-3.010148,10.814808,-12.982020,9.634973,48.627501,-49.616885,18.882913,9.753518
4380.000000,-34.301200,50.249000,69.928100,0.355258,9.909225,-84.150355,-53.543021,16.255787,14.634087,41.437110,4.372012,2.295613,18.827794,-19.559060,-21.264297,26.406422,-6.672953,13.624478,2.096453,-2.037151,5.454959,5.971481,1.668568,1.237188,51.958792,59.018606,18.718016,-2.742405,10.597714,-12.199245,9.893262,48.105021,-49.219366,18.720422,9.648609
4381.000000,-32.885700,48.299800,70.634300,1.027795,10.249668,-83.806585,-52.142826,14.708915,15.539303,42.886750,1.429587,3.383717,15.320891,-22.928167,-20.946821,33.826741,-0.007219,12.185437,2.270460,-2.974453,5.617851,4.588647,1.876379,1.983809,49.705979,58.775386,17.902009,-2.238833,8.716063,-12.005872,11.390172,48.243734,-49.412625,17.553192,9.637895
4382.000000,-31.632100,46.490800,71.329300,1.824334,10.519133,-83.682121,-49.974869,13.125145,16.722117,42.650978,-0.724276,3.942981,10.206842,-26.206173,-19.876536,42.299526,3.846094,8.260218,2.147389,-3.806617,5.799651,3.142444,2.461427,1.960375,47.045106,59.379742,17.027733,-1.169006,6.036282,-12.757994,12.934465,48.427195,-50.346489,17.275308,9.506344
4383.000000,-30.567400,44.788400,71.944100,2.715092,10.657973,-83.099358,-47.829428,11.333735,17.715053,41.999468,-2.388489,4.228658,3.061600,-27.125484,-15.331262,51.669506,3.226325,2.784689,1.594885,-4.667658,5.988956,1.523380,3.717006,1.360488,44.417522,60.983680,16.293201,1.231630,3.572850,-13.465368,13.200260,47.670776,-50.499641,17.205120,7.672019
4384.000000,-29.682100,43.126600,72.454900,3.373400,10.631845,-82.239024,-46.066552,9.749908,18.154970,41.822882,-3.955815,4.343650,-4.684961,-24.820360,-9.192879,60.095480,-2.035662,2.064080,0.896507,-5.339279,6.125091,-0.401987,5.531678,0.381934,42.539996,63.179254,16.232410,3.385837,1.905486,-13.922015,12.357840,46.153985,-49.603134,17.325327,4.250774
4385.000000,-28.895200,41.437800,72.954500,3.673146,10.496866,-81.253548,-44.251364,8.389878,18.222808,41.560239,-5.424249,4.442829,-11.679917,-21.669722,-4.975394,66.227103,-7.057236,2.528291,0.278171,-5.691820,6.133341,-2.764178,7.698605,-0.474982,41.380502,64.766232,16.191214,4.045655,0.959246,-14.023199,10.973345,44.331005,-47.559279,16.381264,0.361823
4386.000000,-28.160700,39.708000,73.408800,3.998047,10.239138,-79.818883,-42.427754,6.727212,17.896337,41.265394,-6.852575,4.397623,-17.498647,-20.120215,-4.208604,69.671210,-10.916164,4.125067,-0.250726,-5.803833,6.030266,-5.642718,9.611596,-1.043242,40.745321,65.231245,16.018124,3.454706,0.852733,-14.239204,9.243127,42.262398,-44.796877,14.865161,-3.217273
4387.000000,-27.457600,37.936600,73.815500,4.503490,9.858043,-77.875562,-40.540202,4.629270,17.243222,40.925688,-8.208709,4.409999,-22.153356,-20.649456,-6.149270,70.269664,-14.060671,4.759217,-0.829929,-5.836893,5.894819,-8.526185,11.017635,-1.522005,40.157179,65.434702,16.079831,2.830526,1.262226,-14.964512,8.385237,40.738732,-42.913049,13.930781,-5.090902
4388.000000,-26.794900,36.128600,74.183000,5.136651,9.363083,-75.593912,-38.555648,2.300884,16.288331,40.596695,-9.557165,4.391091,-26.134496,-21.217143,-8.099675,68.766910,-17.069100,4.432516,-1.506077,-5.881927,5.792260,-11.157436,11.653217,-1.843091,39.397208,65.568316,16.857220,2.934002,2.066659,-15.767455,7.924980,39.330401,-41.603153,13.904941,-5.060019
4389.000000,-26.186300,34.291600,74.503400,5.767746,8.733566,-73.131489,-36.510475,-0.017819,14.994535,40.431626,-10.962172,4.337176,-29.645008,-20.684349,-8.416005,65.907221,-19.299911,4.558166,-2.218321,-5.895965,5.726770,-13.215902,11.778694,-1.892537,38.405934,65.546945,17.150804,4.023138,2.957551,-16.601853,7.809243,38.229749,-40.913999,14.365141,-4.797891
4390.000000,-25.629700,32.450300,74.790900,6.190349,7.977218,-70.597982,-34.278690,-2.146300,13.320581,40.121943,-12.277683,4.245044,-32.768201,-18.091830,-5.693997,62.323198,-20.255032,3.905452,-2.885874,-5.741266,5.699039,-14.587162,11.316031,-1.584744,37.233319,64.836993,16.606895,5.021860,3.879268,-17.359475,8.228533,37.603392,-40.900019,14.759851,-4.520121
4391.000000,-25.148700,30.615600,75.034100,6.396677,7.182264,-68.031360,-31.998776,-3.954440,11.295233,39.749004,-13.487140,4.059864,-34.944639,-14.030705,-0.355005,58.106801,-20.218764,4.640672,-3.443534,-5.411930,5.667126,-15.112621,10.637706,-1.088505,35.869965,63.897858,16.294118,5.991649,4.609044,-17.977697,9.081438,37.770409,-41.371678,15.511801,-3.974379
4392.000000,-24.728200,28.808200,75.263800,6.370008,6.381563,-65.312681,-29.673370,-5.501885,8.871163,39.199423,-14.529350,3.821628,-35.607379,-9.682013,6.222207,53.460801,-19.955834,5.965522,-3.846667,-4.958778,5.583302,-15.253225,9.546222,-1.237245,34.527926,62.676770,15.952119,6.968141,5.579005,-18.205390,10.047732,38.191533,-42.303651,16.584263,-3.012326
4393.000000,-24.350500,27.055300,75.533100,6.093324,5.599424,-62.361282,-27.278864,-6.817224,6.026714,38.339700,-15.309432,3.562250,-34.906881,-6.137982,12.562042,48.966635,-19.060644,6.542147,-4.078371,-4.433490,5.472033,-15.108954,8.629890,-2.580086,33.647004,61.366645,14.487868,7.318161,6.704122,-17.849583,10.624127,38.643081,-43.199184,17.669044,-2.082071
4394.000000,-24.014100,25.368800,75.829800,5.783560,4.807692,-59.269754,-24.823110,-7.991902,2.956806,37.260190,-15.855232,3.273079,-33.310907,-3.779860,17.683999,45.072413,-18.206765,6.984184,-4.193994,-3.921724,5.341055,-14.814282,8.306284,-5.196383,33.667745,61.233489,13.583913,6.847419,7.985255,-16.910391,10.705430,39.096635,-43.785320,18.539253,-1.544293
4395.000000,-23.715300,23.746900,76.142400,5.582711,3.975821,-56.017069,-22.246576,-9.120113,-0.258519,35.928293,-16.178265,2.941508,-31.187926,-2.056346,21.455035,42.498285,-17.562532,7.885561,-4.227970,-3.472239,5.154787,-14.317929,7.935924,-8.093946,34.362857,61.221228,13.363152,6.233151,9.342421,-15.639628,10.307396,39.583878,-43.952395,19.206978,-1.206019
4396.000000,-23.455900,22.194800,76.451800,5.481711,3.163340,-52.760954,-19.715822,-10.117231,-3.499397,34.599546,-16.429278,2.531729,-28.858394,-0.562988,24.521448,41.040795,-16.636746,10.749376,-4.169185,-3.089388,4.922395,-13.662522,7.842245,-11.509003,35.777433,61.995409,13.191780,5.011834,10.578634,-14.369438,9.910394,40.146522,-44.083545,19.658870,-0.759799
4397.000000,-23.240000,20.738900,76.761600,5.521783,2.461749,-49.836877,-17.281668,-10.922982,-6.482273,33.129336,-16.540031,2.087285,-26.728768,-0.075516,25.219711,40.030728,-14.824309,11.720195,-3.907744,-2.833907,4.660897,-12.797757,7.729716,-14.449766,37.655245,63.030228,13.561510,3.354840,11.453827,-13.256582,9.879397,40.862892,-44.541166,20.072660,-0.373339
4398.000000,-23.088500,19.383100,77.019800,5.616205,1.899405,-47.380995,-15.031147,-11.421684,-9.113295,31.564761,-16.549599,1.622502,-25.100937,-0.739631,22.870241,39.220336,-12.920771,10.005848,-3.407724,-2.730316,4.384731,-11.498976,7.581148,-16.432888,39.715715,63.913213,14.015407,2.104073,11.809577,-12.390728,10.640800,41.808157,-45.581371,20.445655,0.186612
4399.000000,-23.035500,18.115800,77.207000,5.628355,1.456466,-45.541105,-13.028659,-11.480814,-11.350122,30.126121,-16.575612,1.167287,-23.532981,-2.096281,18.587496,38.273122,-13.199343,7.556626,-2.765152,-2.710549,4.091377,-9.728995,7.586649,-17.242649,42.140645,64.518944,14.968179,0.963142,11.538281,-11.689370,12.058985,42.927259,-46.711358,20.330433,1.153479
4400.000000,-23.065900,16.891300,77.454700,5.450702,1.199746,-44.017344,-11.394698,-11.107417,-13.391055,28.902856,-16.594347,0.718031,-21.334714,-2.982933,15.250590,36.081960,-14.444438,6.287811,-2.144982,-2.675083,3.772182,-7.597650,7.586993,-16.666941,44.871705,64.502672,16.570169,-0.025898,10.736828,-11.125694,13.577610,43.982761,-47.584088,20.083890,2.185891
4401.000000,-23.155800,15.763800,77.739200,4.832517,0.983219,-42.597546,-10.130409,-10.205696,-15.284681,28.100314,-16.695188,0.226318,-18.553806,-2.988720,12.898655,32.682028,-14.845795,5.499364,-1.642326,-2.498096,3.513148,-5.344264,7.701699,-15.017224,48.094822,64.193103,18.998708,-0.260409,9.596814,-10.593073,15.134336,44.759578,-48.448967,20.193153,2.859976
4402.000000,-23.319900,14.755000,77.946400,3.984275,0.821316,-41.345166,-9.759534,-9.085048,-16.640986,28.633509,-17.116140,-0.370016,-16.079373,-2.433696,10.983773,29.468881,-14.709947,4.862349,-1.304797,-2.146071,3.391051,-3.339599,7.764094,-12.975260,51.893590,63.601352,21.310019,-0.429375,8.520971,-10.187648,16.271715,44.744050,-49.056073,20.194413,3.488282
4403.000000,-23.561200,13.850800,78.069500,3.177947,0.843985,-40.190732,-10.346529,-8.038999,-17.542593,30.319723,-17.417229,-1.236787,-14.430458,-1.744542,9.108367,27.211141,-14.564129,4.273177,-1.102485,-1.683923,3.385321,-1.428212,8.254775,-10.736885,55.633973,62.787695,23.082006,-1.120476,6.969917,-10.245058,16.572976,44.313415,-48.978552,19.972220,3.356043
4404.000000,-23.858600,13.024300,78.278700,2.355675,1.027857,-38.830910,-11.787002,-6.979886,-17.834858,33.036918,-17.762150,-2.431003,-13.551369,-1.011213,7.095280,26.029186,-14.614033,3.726460,-1.050919,-1.146832,3.446800,0.023892,8.824180,-9.660584,59.420078,62.878909,24.534225,-3.050141,5.686320,-10.935759,16.008785,43.392271,-48.810733,19.315038,2.193168
4405.000000,-24.186100,12.287900,78.223400,1.515880,1.229593,-37.283864,-13.931240,-5.235115,-15.871504,36.210761,-18.141677,-3.960055,-13.219798,-0.251700,5.033262,25.695954,-14.920566,3.176020,-1.219999,-0.560582,3.543515,1.187627,9.596814,-9.911482,62.962504,63.975723,24.948129,-5.521422,4.818002,-11.655795,14.760653,41.834743,-48.265793,18.660376,0.363484
4406.000000,-24.518300,11.588400,78.113300,0.784630,1.383274,-35.711545,-16.104755,-2.146873,-10.999243,38.765522,-18.577354,-6.165771,-12.929366,0.453611,3.063548,25.424544,-15.159031,2.584269,-1.528193,0.015011,3.627453,2.327985,10.473783,-11.400943,65.925441,65.975173,24.168334,-8.473129,4.368918,-12.444185,13.058338,39.988042,-47.452536,17.884992,-1.737838
4407.000000,-24.810700,10.933400,78.051300,0.227037,1.513522,-34.342090,-17.635125,1.766028,-4.071324,40.467264,-19.754611,-5.178278,-12.637730,1.041637,1.362379,25.098187,-15.266403,2.033141,-1.790321,0.587683,3.685895,3.789084,11.315745,-12.837062,67.625922,67.931939,22.826810,-10.559899,4.117905,-13.316972,11.221092,38.568368,-47.014453,16.708824,-3.292960
4408.000000,-25.024100,10.346300,78.305500,-0.269166,1.705803,-33.140153,-18.374470,5.694456,3.028884,41.369558,-20.709903,-3.124224,-12.382248,1.566810,-0.123071,24.763923,-15.288691,1.519885,-1.891047,1.148036,3.672316,5.233167,11.614943,-12.242045,67.564100,68.228674,22.389357,-10.519963,3.959368,-14.054426,9.208177,37.518652,-46.659849,15.777653,-4.304059
4409.000000,-25.180900,9.814700,78.337400,-0.588836,1.944180,-31.951790,-18.137724,8.566177,9.036805,41.212052,-20.097641,-1.250652,-12.024608,1.898381,-1.454110,24.150056,-15.275284,1.044445,-1.836330,1.650290,3.548500,6.701085,11.310187,-10.534574,66.613907,67.624833,22.307940,-9.345686,4.040670,-14.357062,6.477059,36.760628,-45.605149,15.231109,-5.192888
4410.000000,-25.275300,9.351100,78.177000,-0.856048,2.195632,-30.727611,-17.280923,10.037877,13.098617,39.812545,-17.999068,-0.020111,-11.606578,2.100864,-2.737077,23.433630,-15.312068,0.664345,-1.661635,2.063507,3.337307,7.947097,10.470345,-7.842990,65.133269,66.190434,22.733304,-7.558918,4.327550,-14.664282,4.427875,36.661449,-45.228544,15.183783,-5.569608
4411.000000,-25.285300,8.957900,78.300400,-0.913843,2.459652,-29.458806,-16.130882,10.346930,15.085463,37.013761,-16.637319,0.378439,-10.981710,2.021682,-3.956388,22.362428,-15.160234,0.402904,-1.414862,2.365342,3.051860,8.746659,9.184743,-5.183205,63.452899,64.581683,23.160501,-6.385271,4.796860,-14.856968,2.861523,37.041435,-44.982916,15.080192,-5.032632
4412.000000,-25.256400,8.625600,78.405900,-0.888964,2.725543,-28.085740,-14.649958,9.737762,15.166995,33.308730,-16.694844,0.526434,-10.259440,1.779492,-5.228985,21.121573,-14.915295,0.238580,-1.148207,2.543130,2.718169,9.061041,7.875935,-3.254171,61.560190,63.447455,23.013824,-5.315387,5.337503,-14.891918,1.570477,37.863916,-44.976327,15.129065,-4.701749
